Source,Target,OSM ID,Highway,Oneway,Reversed,Length
11065676346,11065676380,479572754,secondary,True,False,63.783
11065676346,11065676348,1191912207,footway,False,False,23.463
11065676346,11065676340,1191912207,footway,False,True,12.2
11065676347,32125080,36606095,residential,False,False,8.646
11065676347,1281833387,36606095,residential,False,True,38.273
11065676347,11065676342,1191912207,footway,False,False,10.237
11065676347,11065676341,1191912207,footway,False,True,9.893
11065676348,32125080,455083986,secondary,True,False,9.633
11065676348,11065676341,1191912207,footway,False,False,8.29
11065676348,11065676346,1191912207,footway,False,True,23.463
11065676349,11065676339,1191912206,footway,False,False,25.341
11065676349,11065676358,1191912206,footway,False,True,32.949
11065676349,11065676352,"[1191912208, 1191912209, 1191912210]","['steps', 'footway']",False,False,26.088
11065676352,6863786901,"[1191912210, 1191912211, 1191912212]","['steps', 'footway']",False,False,24.722
11065676352,11065676349,"[1191912208, 1191912209, 1191912210]","['steps', 'footway']",False,True,26.088
11065676352,11065676358,1191912213,footway,False,False,16.866
11065676358,11065676349,1191912206,footway,False,False,32.949
11065676358,11065676325,1191912206,footway,False,True,9.651
11065676358,11065676352,1191912213,footway,False,True,16.866
11065676367,11065676369,1191912215,footway,False,False,6.181
11065676368,11065676369,1191912215,footway,False,True,8.427
11065676369,208756278,112863362,service,False,False,80.404
11065676369,1281833387,112863362,service,False,True,10.897
11065676369,11065676368,1191912215,footway,False,False,8.427
11065676369,11065676367,1191912215,footway,False,True,6.181
11065676375,1946696090,1191912217,footway,False,False,8.931
11065676375,11065676383,1191912217,footway,False,True,8.993
11065676375,11065676341,1191912216,footway,False,True,70.20099999999998
11065676376,11065676383,1191912217,footway,False,False,8.325
11065676376,11065676385,1191912218,footway,False,False,9.604
11065676376,11065676389,1191912220,footway,False,False,95.16
11065676377,11065676381,1191912217,footway,False,False,7.622
11065676377,11065676380,1191912217,footway,False,True,8.781
11065676377,11065676340,1191912225,footway,False,True,63.013999999999996
11065676378,11065676382,1191912217,footway,False,False,8.233
11065676378,11065676381,1191912217,footway,False,True,6.976
11065676378,10054383429,1191912226,footway,False,False,101.066
11065676380,32125171,479572754,secondary,True,False,7.948
11065676380,11065676377,1191912217,footway,False,False,8.781
11065676380,1946696090,1191912217,footway,False,True,26.673
11065676381,11065676378,1191912217,footway,False,False,6.976
11065676381,11065676377,1191912217,footway,False,True,7.622
11065676381,208687497,112863359,unclassified,True,False,61.886
11065676382,11065676378,1191912217,footway,False,True,8.233
11065676382,10054383430,479572754,secondary,True,False,99.34400000000001
11065676382,11065676385,"[1191912217, 1191912218, 1191912219]",footway,False,"[False, True]",26.173000000000002
11065676383,32125079,19896812,service,False,False,9.214
11065676383,11065676375,1191912217,footway,False,False,8.993
11065676383,11065676376,1191912217,footway,False,True,8.325
11065676383,208756278,19896812,service,False,True,38.428000000000004
11065676385,32125079,455083985,secondary,True,False,7.602
11065676385,11065676376,1191912218,footway,False,True,9.604
11065676385,11065676382,"[1191912217, 1191912218, 1191912219]",footway,False,"[False, True]",26.173000000000002
11065676389,11065676392,1191912222,footway,False,True,2.314
11065676389,1946696113,"[1164019232, 1191912220]",footway,False,False,10.837
11065676389,11065676376,1191912220,footway,False,True,95.16000000000001
11065676392,11065676389,1191912222,footway,False,False,2.314
11065676392,10054383433,"[1191912221, 1191912222]",footway,False,True,10.758
11065676392,11065681709,1191912223,footway,False,False,88.43499999999999
11065676395,11065681709,1191912223,footway,False,True,117.515
11065676395,11069903280,1192490117,footway,False,False,8.342
11065681709,11065676395,1191912223,footway,False,False,117.515
11065681709,1244402135,1191912224,footway,False,False,9.441
11065681709,11065676392,1191912223,footway,False,True,88.435
11065681710,1244402091,1191912224,footway,False,True,6.89
11065681738,3191564091,575535139,secondary,True,False,8.214
11065681738,32125077,1191912227,footway,False,False,9.305
11065681738,11065681739,1191912227,footway,False,True,14.033000000000001
11065681739,2889868393,551006099,residential,True,False,71.857
11065681739,11065681738,1191912227,footway,False,False,14.033000000000001
11065681739,11065681741,1191912227,footway,False,True,13.376
11065681740,3191564091,19894751,residential,False,False,10.661
11065681740,4655302249,19894751,residential,False,True,29.331
11065681740,11065681741,1191912227,footway,False,False,14.710999999999999
11065681740,32125077,1191912227,footway,False,True,19.294999999999998
11065681741,3191564094,165325606,secondary,True,False,31.775
11065681741,11065681739,1191912227,footway,False,False,13.376
11065681741,11065681740,1191912227,footway,False,True,14.710999999999999
11069903280,29794278,422636127,residential,True,False,7.173
11069903280,11065676395,1192490117,footway,False,True,8.342
